-2460829.932|-2460091.256|-2460231.42|-2460752.436|-2460030.8|-2460016.412|-2460008.288|-2459904.536|-2460225.964|-2461088.864|-2459187.756|-2459480|-2459290.352|-2459476.34|-2460230.564|-2460266.288|-2460832.472|-2460490.836|-2460822.696|-2459898.74|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_20|qap|500|
-2458370.032|-2458564.328|-2458995.404|-2458055.068|-2458697.528|-2458600.796|-2457917.944|-2458401.396|-2458358.98|-2457452.772|-2457826.472|-2459388.552|-2458330.22|-2457945.78|-2458249.964|-2458541.8|-2458698.208|-2458151.252|-2458676.676|-2458266.472|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_114|qap|500|
-2459611.268|-2460766.452|-2459921.344|-2459889.088|-2459636.816|-2460039.7|-2460615.212|-2459239.212|-2459862.276|-2460366.912|-2459796.272|-2459548.908|-2459647.632|-2460317.032|-2459962.664|-2459928.648|-2460092.516|-2460077.848|-2460430.904|-2459409.056|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_21|qap|500|
-2459683.32|-2459826.056|-2458956.976|-2459080|-2459383.736|-2459581.18|-2459257.336|-2460362.14|-2459660.772|-2459369.62|-2459741.976|-2459885.52|-2459831.096|-2460055.7|-2459513.48|-2460352.888|-2459895.144|-2460311.792|-2459729.808|-2459173.004|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_38|qap|500|
-2458879.528|-2458991.264|-2458032.132|-2459141.888|-2457926.896|-2458633.308|-2457656.58|-2458160.072|-2458213.216|-2458252.776|-2458517.904|-2458361.672|-2459033.528|-2457670.656|-2458385.736|-2458479.44|-2458032.692|-2457496.744|-2458365.528|-2457798.616|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_113|qap|500|
-2468202.124|-2467644.212|-2467722.544|-2468069.176|-2467659.788|-2468359.84|-2468432.388|-2467236.968|-2468076.208|-2468262.3|-2468528.924|-2467942.376|-2468163.744|-2468523.192|-2467995.6|-2468543|-2468362.64|-2467927.296|-2467181.904|-2467983.048|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_2|qap|500|
-2459063.368|-2458672.24|-2458732.548|-2458855.676|-2460476.208|-2459458.16|-2460039.084|-2460284.048|-2459020.392|-2459117.524|-2458290.012|-2458330.908|-2459027.756|-2459114.8|-2459641.976|-2458865.052|-2461290.024|-2459026.28|-2459287.54|-2458737.324|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_34|qap|500|
-2464734.068|-2465621.036|-2465588.876|-2464606.288|-2464224.384|-2464681.252|-2464647.216|-2464549.608|-2464983.208|-2465076.332|-2465735.664|-2464835.728|-2464956.744|-2464593.496|-2465313.288|-2464227.268|-2464411.424|-2464786.984|-2464324.632|-2464589.808|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_4|qap|500|
-2460241.096|-2460675.936|-2460928.58|-2459952.268|-2459098.364|-2459716.296|-2460457.844|-2459270.584|-2459839.024|-2460163.916|-2460661.04|-2460009.584|-2460925.544|-2459172.1|-2459514.908|-2460214.972|-2460783.152|-2459110.284|-2459056.736|-2459703.576|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_23|qap|500|
-2471343.632|-2471541.34|-2472097.456|-2470906.368|-2471348.78|-2471736.38|-2470713.968|-2471436.212|-2470759.044|-2471094.356|-2472295.48|-2471342.844|-2471948.12|-2471674.824|-2470565.836|-2471781.276|-2471397.596|-2471465.592|-2471151.984|-2471146.08|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_3|qap|500|
-2464331.892|-2464593.652|-2465265.292|-2464216.192|-2464556.808|-2465334.872|-2464745.312|-2464431|-2464430.492|-2464514.508|-2464693.056|-2464084.196|-2463882.488|-2464462.468|-2464641.032|-2464413.296|-2464188.972|-2464438.276|-2464544.876|-2464290.544|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_14|qap|500|
-2462404.348|-2462489.168|-2462620.188|-2463220.66|-2463157.884|-2462989.172|-2463414.136|-2462486.584|-2462540.004|-2462802.816|-2462638.84|-2462764.1|-2463183.328|-2462758.072|-2462864.944|-2463090.004|-2462842.54|-2462824.716|-2462525.524|-2462613.076|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_15|qap|500|
-2464075.94|-2463956.4|-2464233.792|-2464281.108|-2464753.112|-2465106.996|-2464799.916|-2464526.492|-2464735.456|-2464575.084|-2464708.604|-2464920.852|-2464298.544|-2464495.32|-2465697.42|-2465042.904|-2464258.532|-2464340.484|-2465252.932|-2464397.144|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_13|qap|500|
-2460701.536|-2461485.8|-2460762.36|-2460766.38|-2460893.38|-2460908.756|-2460726.464|-2460547.708|-2461436.8|-2460822.84|-2460972.848|-2460698.808|-2460507.22|-2460024.728|-2460596.444|-2460470.56|-2460561.456|-2460494.744|-2459815.22|-2460028.408|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_28|qap|500|
-2460561.852|-2460952.208|-2462283.908|-2460808.064|-2461334.34|-2461028.42|-2460824.808|-2461405.788|-2460807.224|-2461066.004|-2461252.064|-2460919.78|-2461304.02|-2461627.704|-2461408.792|-2460769.956|-2461502.776|-2461077.804|-2461682.32|-2461534.44|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_30|qap|500|
-2459223.9|-2460126.172|-2459929.18|-2459383.888|-2459475.352|-2461269.06|-2459943.152|-2459865.996|-2460590.724|-2460327.836|-2459900.652|-2459707.444|-2459892.2|-2460040.752|-2460649.776|-2461509.456|-2459820.136|-2459956.764|-2460390.76|-2459939.224|instances/qap/tai35a.dat.dat|experiments/tai35a_check_overfitting/test_controllers/fittest_120|qap|500|
