[[-654365166.716,-654176516.552,-654572713.254,-654272705.868,-654895615.66,-654865972.666,-654047560.588,-654980996.436,-654492764.608,-654798549.378,-654006669.676,-654169314.504,-655237782.564,-655085444.67,-653761756.944,-654122692.844,-654055812.806,-654468919.392,-654638831.352,-653811929.822],instances/qap/tai40b.dat.dat,experiments/transfer_qap/top_controllers/dre42_gen_0011,qap,500]
[[-5030941.836,-5031415.576,-5031825.352,-5032022.644,-5032065.848,-5030889.12,-5030182.496,-5030202.54,-5030516.384,-5031443.464,-5029547.352,-5030414.704,-5031600.324,-5032056.672,-5030703.332,-5031187.984,-5030824.036,-5030729.132,-5030880.82,-5030956.492],instances/qap/tai50a.dat.dat,experiments/transfer_qap/top_controllers/dre42_gen_0011,qap,500]
[[-464098320.412,-464189909.194,-464303911.98,-464424793.132,-464187552.336,-464156222.708,-464112856.066,-464374940.892,-464207968.95,-464056478.538,-464369791.642,-463946082.246,-464045136.724,-464138617.982,-464124626.914,-464250361.66,-464613112.356,-463720273.162,-464227353.124,-464336322.926],instances/qap/tai50b.dat.dat,experiments/transfer_qap/top_controllers/dre42_gen_0011,qap,500]
[[-7353851.004,-7353011.172,-7353690.076,-7351789.824,-7352538.452,-7351927.98,-7350679.5,-7350707.444,-7351226.728,-7353177.248,-7352886.984,-7353384.244,-7350142.456,-7352173.44,-7352467.288,-7352384.092,-7353423.152,-7353464.528,-7352405.872,-7352816.872],instances/qap/tai60a.dat.dat,experiments/transfer_qap/top_controllers/dre42_gen_0011,qap,500]
[[-616410716.56,-616530453.348,-616292604.292,-615913420.944,-616568925.052,-616206368.05,-616783578.248,-615939533.002,-616766467.972,-616810558.058,-616442885,-616337806.536,-616332243.096,-616474635.324,-616356967.788,-615722449.958,-616264927.528,-615794738.396,-615925438.398,-616097675.094],instances/qap/tai60b.dat.dat,experiments/transfer_qap/top_controllers/dre42_gen_0011,qap,500]
[[-1190.924,-1193.212,-1187.868,-1187.08,-1198.612,-1189.968,-1192.6,-1191.432,-1189.436,-1189.824,-1188.572,-1187.868,-1189.372,-1188.4,-1186.964,-1189.208,-1188.612,-1193.716,-1190.04,-1196.02],instances/qap/dre42.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-1843.148,-1841.076,-1845.004,-1840.996,-1839.716,-1839.136,-1846.488,-1839.352,-1842.988,-1836.88,-1841.68,-1841.608,-1842.392,-1842.096,-1844.16,-1841.896,-1839.724,-1842.732,-1839.288,-1839.992],instances/qap/dre56.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-2687.516,-2695.272,-2693.192,-2696.796,-2694.372,-2689.056,-2692.384,-2692.3,-2695.052,-2698.164,-2691.084,-2682.424,-2689.704,-2686.568,-2694.076,-2689.664,-2690.56,-2688.912,-2690.688,-2696.604],instances/qap/dre72.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-62644.608,-62645.47,-62648.712,-62648.494,-62652.244,-62636.478,-62641.104,-62646.1,-62639.102,-62643.97,-62649.314,-62656.218,-62642.518,-62649.924,-62642.676,-62648.128,-62637.422,-62643.14,-62648.464,-62647.712],instances/qap/lipa50a.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-1291562.088,-1286429.87,-1286816.65,-1282026.772,-1281569.952,-1291583.238,-1285697.554,-1284944.008,-1283441.428,-1288805.564,-1293864.484,-1288579.946,-1290368.526,-1288730.244,-1289071.994,-1281311.684,-1287782.128,-1292652.686,-1290301.81,-1290283.596],instances/qap/lipa50b.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-108089.252,-108083.426,-108083.788,-108083.826,-108085.93,-108086.416,-108087.694,-108089.906,-108085.846,-108085.884,-108084.766,-108084.808,-108084.18,-108084.44,-108081.186,-108083.182,-108083.256,-108081.134,-108080.594,-108085.282],instances/qap/lipa60a.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-2885728.672,-2876967.798,-2861791.298,-2879357.116,-2869093.412,-2884737.41,-2890348.878,-2880289.276,-2885688.398,-2888930.67,-2872477.028,-2887945.686,-2892490.004,-2881926.528,-2863487.264,-2891721.26,-2876547.24,-2889134.626,-2883642.8,-2876477.16],instances/qap/lipa60b.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-170992.776,-170990.726,-170993.506,-170987.806,-170993.094,-170989.472,-170991.97,-170990.688,-170988.696,-170989.994,-170991.358,-170991.222,-170991.92,-170993.086,-170992.904,-170991.632,-170987.568,-170989.846,-170987.928,-170988.864],instances/qap/lipa70a.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-5347307.316,-5316762.942,-5336023.788,-5309632.312,-5329841.756,-5321736.284,-5304379.556,-5306347.84,-5318199.726,-5307951.214,-5328067.452,-5325248.696,-5325900.046,-5334691.818,-5333605.48,-5319780.642,-5337133.192,-5332682.042,-5324637.384,-5327935.104],instances/qap/lipa70b.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-3199640.996,-3199016.22,-3200915.316,-3199953.812,-3200118.808,-3199172.54,-3200009.948,-3198954.588,-3199358.932,-3199662.936,-3199881.348,-3199916.152,-3199669.432,-3199702.608,-3200115.12,-3199601.988,-3199410.724,-3200277.004,-3200448.696,-3201444.908],instances/qap/tai40a.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-653956544.832,-651840926.05,-653683455.882,-653259780.4,-654332299.664,-654172731.684,-653122026.594,-653456289.454,-652986278.608,-653145960.956,-652893534.998,-652796898.38,-654328295.576,-653279302.028,-653448261.658,-654173176.516,-653415100.472,-653984094.256,-652940961.388,-653619778.486],instances/qap/tai40b.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-5040956.736,-5042154.572,-5041933.316,-5041995.788,-5041701.96,-5043667.576,-5041507.556,-5043922.264,-5043026.656,-5041642.936,-5041796.104,-5043155.852,-5041606.032,-5041725.052,-5042365.704,-5041384.636,-5043866.488,-5043052.632,-5041338.12,-5041514.076],instances/qap/tai50a.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-463551287.104,-463767114.564,-463306588.96,-464078524.272,-464093204.564,-463996863.956,-464074839.474,-464238623.128,-464045429.868,-464287641.78,-463875110.612,-463815632.66,-463622148.806,-463893551.918,-463598286.79,-463462814.066,-463762418.438,-463462680.554,-464055826.816,-463770652.95],instances/qap/tai50b.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-7355364.56,-7354613.876,-7356400.064,-7357286.996,-7359228.372,-7355578.152,-7354946.536,-7355662.016,-7356132.224,-7356782.268,-7354026.996,-7356453.208,-7356225.752,-7354533.088,-7355969.416,-7357448.388,-7354207.3,-7354903.508,-7356315.972,-7354852.592],instances/qap/tai60a.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-614787372.6,-614981464.048,-614932466.836,-615024781.974,-614515941.132,-614824606.606,-615194770.388,-615044861.98,-615143762.122,-615246608.898,-615427224.52,-614747007.062,-614622397.956,-614519754.032,-614566202.548,-614360940.966,-614984174.388,-614786358.482,-615147208.472,-614902760.41],instances/qap/tai60b.dat.dat,experiments/transfer_qap/top_controllers/dre56_gen_0012,qap,500]
[[-1283.688,-1285.512,-1282.436,-1284.624,-1280.3,-1277.448,-1288.94,-1286.308,-1285.776,-1282.264,-1283.344,-1289.592,-1281.136,-1280.932,-1282.356,-1279.672,-1279.932,-1282.088,-1276.14,-1279.608],instances/qap/dre42.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-1920.172,-1915.252,-1918.296,-1918.632,-1911.768,-1922.42,-1915.664,-1916.264,-1919.748,-1917.056,-1916.704,-1922.032,-1915.588,-1912.548,-1921.356,-1922.812,-1915.172,-1915.896,-1916.104,-1920.316],instances/qap/dre56.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-2628.296,-2623.476,-2614.436,-2615.236,-2622.104,-2614.668,-2608.436,-2613.224,-2624.108,-2620.928,-2615.132,-2617.728,-2616.512,-2628.524,-2619.58,-2610.648,-2616.712,-2615.684,-2620.832,-2619.648],instances/qap/dre72.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-62719.576,-62716.584,-62715.374,-62716.864,-62714.254,-62712.172,-62711.52,-62711.886,-62714.422,-62714.97,-62718.318,-62707.254,-62714.118,-62716.654,-62716.624,-62715.03,-62711.306,-62717.896,-62716.162,-62715.406],instances/qap/lipa50a.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-1371281.184,-1373267.668,-1368788.364,-1371616.558,-1369104.516,-1370695.382,-1372201.268,-1372872.848,-1369207.738,-1375169.224,-1381833.708,-1375508.036,-1364110.866,-1374714.74,-1375853.836,-1368333.802,-1371652.776,-1376276.23,-1373899.702,-1372085.774],instances/qap/lipa50b.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-108123.608,-108125.338,-108120.806,-108125.87,-108125.264,-108121.012,-108120.752,-108120.882,-108121.1,-108119.334,-108118.634,-108117.974,-108125.024,-108123.186,-108123.316,-108120.706,-108121.902,-108119.9,-108122.19,-108125.918],instances/qap/lipa60a.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-2955042.878,-2955327.958,-2949233.036,-2939231.148,-2945700.672,-2951196.636,-2954001.562,-2956367.948,-2954394.782,-2948435.498,-2949938.486,-2946862.698,-2948496.65,-2944627.468,-2961783.928,-2955457.482,-2949582.9,-2955563.85,-2952089.468,-2952798.418],instances/qap/lipa60b.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-170990.272,-170989.898,-170988.322,-170987.982,-170989.118,-170984.868,-170986.636,-170986.886,-170987.636,-170990.884,-170982.224,-170983.47,-170991.892,-170982.76,-170986.266,-170986.998,-170983.704,-170990.662,-170987.544,-170988.938],instances/qap/lipa70a.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-5417019.94,-5422251.924,-5408843.712,-5409116.896,-5415488.526,-5408570.98,-5428376.516,-5396473.328,-5414420.756,-5422535.486,-5420988.056,-5429408.032,-5422430.444,-5403372.916,-5426320.568,-5420884.838,-5417105.61,-5414800.368,-5423369.516,-5406805.376],instances/qap/lipa70b.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-3219326.54,-3219365.852,-3219339.924,-3218877.9,-3219336.42,-3218845.72,-3219415.844,-3220477.592,-3219472.172,-3218761.716,-3219012.988,-3218865.492,-3218812.056,-3220680.864,-3218847.5,-3218236.132,-3220517.324,-3218157.224,-3218788.908,-3219574.26],instances/qap/tai40a.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-679562083.454,-679078707.648,-678902179.488,-680909546.806,-678688288.476,-679088151.244,-677946531.13,-680791418.308,-677556482.626,-679802473.98,-679521568.986,-680509390.752,-678100925.928,-678275144.688,-678906309.354,-679094344.606,-680370471.458,-680459692.944,-678421727.548,-678644640.682],instances/qap/tai40b.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-477827079.214,-476659441.954,-475470694.396,-477014790.188,-476949191.43,-477007896.886,-477932825.996,-477427884.804,-476540624.488,-477222256.958,-476082674.308,-477052716.318,-477085485.84,-477002668.54,-477890095.928,-476470703.114,-475968181.362,-476323140.168,-477028124.922,-476883608.74],instances/qap/tai50b.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-7381096.576,-7385376.08,-7382466.08,-7383035.212,-7383511.576,-7384016.4,-7384779.196,-7380760.552,-7383952.016,-7382954.268,-7380522.62,-7382010.872,-7384313.048,-7382408.844,-7383672.524,-7382584.42,-7382544.424,-7382633.296,-7385157.024,-7382512.072],instances/qap/tai60a.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-5066528.172,-5067837.324,-5067169.712,-5065829.1,-5068771.14,-5065761.58,-5068582.868,-5068781.772,-5070952.78,-5070395.68,-5068948.592,-5068088.916,-5066341.396,-5068614.32,-5068912.8,-5066471.208,-5068168.068,-5068773.38,-5067693.84,-5069758.912],instances/qap/tai50a.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-633575992.424,-634683798.212,-634137005.072,-634166862.67,-632683614.72,-633883574.65,-633923457.164,-632670981.416,-633689052.024,-635041018.544,-633005886.268,-633332794.75,-632349620.42,-635810281.752,-632904362.516,-635207895.084,-635093948.412,-634681114.26,-634014418.468,-633991984.6],instances/qap/tai60b.dat.dat,experiments/transfer_qap/top_controllers/dre72_gen_0038,qap,500]
[[-1220.424,-1215.848,-1220.66,-1219.16,-1221.616,-1219.284,-1216.444,-1214.896,-1216.088,-1215.984,-1217.428,-1215.096,-1217.672,-1213.56,-1214.108,-1215.212,-1214.504,-1216.904,-1221.944,-1215.336],instances/qap/dre42.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-1953.528,-1948.204,-1950.252,-1949.76,-1949.516,-1945.832,-1953.504,-1947.704,-1951.528,-1948.176,-1951.54,-1947.668,-1951.26,-1946.152,-1950.496,-1947.476,-1945.536,-1949.808,-1953.512,-1947.716],instances/qap/dre56.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-2754.472,-2755,-2753.316,-2758.076,-2753.9,-2754.14,-2748.992,-2752.944,-2753.044,-2756.536,-2752.576,-2755.108,-2756.308,-2755.228,-2755.112,-2753.416,-2754.856,-2761.228,-2757.652,-2755.364],instances/qap/dre72.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-62543.996,-62558.142,-62563.024,-62556.822,-62554.534,-62561.06,-62562.744,-62554.94,-62559.562,-62548.03,-62548.446,-62538.298,-62557.12,-62566.896,-62546.334,-62555.468,-62557.91,-62541.07,-62560.382,-62542.66],instances/qap/lipa50a.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-1210244,-1211054.694,-1210646.562,-1211044.56,-1211042.648,-1211454.246,-1210244,-1210244,-1210647.674,-1210635.53,-1211451.27,-1211448.356,-1211030.62,-1210244,-1210637.284,-1210633.186,-1211016.818,-1210649.684,-1210430.066,-1210244],instances/qap/lipa50b.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-108113.25,-108112.82,-108111,-108116.992,-108114.296,-108118.706,-108114.1,-108118.406,-108116.966,-108114.802,-108116.136,-108113.212,-108116.968,-108113.806,-108114.94,-108117.23,-108116.468,-108114.426,-108114.7,-108114.56],instances/qap/lipa60a.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-2769636.668,-2760222.106,-2763454.034,-2785741.96,-2794058.418,-2782958.272,-2782959.69,-2771561.3,-2782561.55,-2794414.084,-2791850.886,-2781175.268,-2792935.426,-2793492.986,-2786610.412,-2770423.316,-2783691.768,-2783964.392,-2758228,-2788236.338],instances/qap/lipa60b.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-171054.258,-171053.056,-171056.938,-171053.454,-171053.24,-171046.962,-171051.868,-171055.308,-171054.302,-171060.03,-171053.568,-171051.484,-171054.042,-171051.99,-171054.346,-171059.182,-171050.594,-171051.512,-171051.344,-171052.86],instances/qap/lipa70a.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-5161952.238,-5172547.414,-5175696.07,-5179840.724,-5181971.932,-5193276.492,-5190485.604,-5200571.932,-5166431.888,-5205381.026,-5211347.616,-5175105.538,-5187529.794,-5193915.022,-5205934.064,-5174020.114,-5194539.108,-5199959.786,-5172238.888,-5196790.33],instances/qap/lipa70b.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-3185405.304,-3184603.644,-3183897.28,-3184763.572,-3184835.16,-3184009.416,-3185187.752,-3184739.044,-3185317.728,-3184487.552,-3185566.384,-3185111.42,-3184686.52,-3184259.2,-3184844.504,-3185005.364,-3184632.436,-3184224.656,-3185383.708,-3184923.732],instances/qap/tai40a.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-640741021.486,-640438125.57,-640823104.046,-640656835.002,-640313848.504,-640537754.74,-640537659.436,-640860256.668,-640188971.358,-640149095.51,-640324402.594,-640357312.756,-640517994.258,-640056071.932,-640751236.61,-641078140.248,-640493795.622,-640193499.628,-640620555.83,-641067179.466],instances/qap/tai40b.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-5041707.072,-5039163.004,-5039396.088,-5039932.508,-5040132.072,-5039413.308,-5040890.844,-5040259.336,-5040256.116,-5040471.452,-5040340.796,-5041860.524,-5041246.1,-5040489.564,-5039733.796,-5039915.432,-5040502.996,-5040051.744,-5040625.588,-5040062.812],instances/qap/tai50a.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-460074248.228,-460108249.038,-459989434.318,-460070332.696,-460073887.742,-460147583.16,-460051194.048,-460076754.144,-460150767.338,-459978202.37,-459975149.36,-459994630.304,-460053021.728,-460088655.07,-459998324.504,-460103176.352,-460187336.4,-460108240.874,-460189202.676,-460054317.664],instances/qap/tai50b.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-7375421.188,-7375027.336,-7376003.748,-7373736.48,-7376595.632,-7374634.148,-7374358.016,-7374426.348,-7373287.172,-7372547.356,-7375315.76,-7372968.476,-7373663.892,-7373309.476,-7374279.16,-7373278.504,-7374040.304,-7372886.428,-7372937.196,-7374267.66],instances/qap/tai60a.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-611315899.322,-611033432.112,-611025605.526,-611225569.474,-611257126.038,-611214473.552,-611216763.236,-611048952.326,-610934091.66,-611133598.388,-611051753.544,-611367679.64,-611236852.762,-611143432.988,-611173333.1,-611070758.452,-611106810.386,-611181381.588,-611310744.214,-611094917.138],instances/qap/tai60b.dat.dat,experiments/transfer_qap/top_controllers/lipa50a_gen_0016,qap,500]
[[-1265.24,-1265.948,-1264.576,-1264.936,-1264.388,-1263.508,-1262.6,-1264.004,-1260.776,-1266.736,-1264.952,-1265.872,-1261.588,-1264.852,-1265.164,-1266.516,-1265.688,-1264.048,-1262.16,-1265.088],instances/qap/dre42.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-2050.852,-2048.592,-2050.152,-2051.308,-2049.032,-2049.604,-2051.22,-2048.62,-2051.92,-2049.6,-2047.436,-2049.176,-2049.016,-2051.204,-2049.032,-2048.244,-2048.316,-2051.944,-2048.724,-2048.084],instances/qap/dre56.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-2922.836,-2926.304,-2925.656,-2927.056,-2926.308,-2925.764,-2921.752,-2924.312,-2925.316,-2923.092,-2925.42,-2924.204,-2925.624,-2924.596,-2925.532,-2928.292,-2926.504,-2924.236,-2924.544,-2925.352],instances/qap/dre72.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-62724.016,-62725.056,-62724.65,-62726.68,-62726.114,-62725.646,-62728.026,-62725.286,-62724.428,-62724.312,-62725.824,-62722.706,-62728.882,-62724.088,-62726.036,-62726.224,-62725.252,-62728.518,-62727.156,-62725.516],instances/qap/lipa50a.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-1218065.928,-1213083.506,-1213799.56,-1215098.264,-1213571.782,-1215760.93,-1216270.864,-1215270.798,-1215339.852,-1212606.344,-1218730.434,-1216884.376,-1216742.632,-1215558.094,-1213196.158,-1214347.41,-1216329.178,-1218583.23,-1218477.974,-1215619.114],instances/qap/lipa50b.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-108206.832,-108208.168,-108206.422,-108205.55,-108206.348,-108203.37,-108203.532,-108205.796,-108204.256,-108203.276,-108204.344,-108205.244,-108205.806,-108206.346,-108204.476,-108205.506,-108204.976,-108205.434,-108205.05,-108205.216],instances/qap/lipa60a.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-2977793.562,-2976024.92,-2978812.516,-2980343.91,-2977145.954,-2973351.322,-2973602.436,-2982274.592,-2975751.16,-2979592.792,-2976905.264,-2981651.776,-2970440.458,-2974878.71,-2975093.872,-2976459.79,-2979692.604,-2981196.58,-2971820.604,-2974616.784],instances/qap/lipa60b.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-171147.176,-171145.344,-171145.792,-171145.158,-171146.886,-171148.09,-171148.726,-171146.976,-171146.498,-171147.45,-171146.998,-171146.278,-171146.216,-171147.57,-171147.036,-171145.418,-171144.81,-171144.64,-171145.356,-171145.93],instances/qap/lipa70a.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-5507860.504,-5507498.528,-5503871.058,-5508402.688,-5504938.056,-5511019.798,-5505511.03,-5508136.16,-5507513.802,-5500839.076,-5501680.148,-5504566.174,-5502408.432,-5506113.252,-5504645.482,-5510710.198,-5506744.872,-5506993.232,-5503751.602,-5508418.28],instances/qap/lipa70b.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-3200768.564,-3201081.516,-3200247.744,-3200666.644,-3201134.056,-3201260.46,-3200620.66,-3200660.196,-3200256.256,-3200907.76,-3200854.364,-3200675.436,-3201170.432,-3200663.9,-3200942.052,-3200335.456,-3200868.124,-3200533.952,-3200873.772,-3201603.06],instances/qap/tai40a.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-647369448.032,-646555739.158,-647519392.316,-647037171.556,-647565752.306,-647518448.826,-646427302.564,-647477330.982,-647660644.434,-647136562.618,-648218002.498,-646582171.43,-647571032.572,-646864857.284,-646481103.346,-647694058.364,-646856795.786,-647116686.834,-647972821.614,-647985666.684],instances/qap/tai40b.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-5066610.388,-5067267.368,-5067842.988,-5067094.516,-5066887.3,-5066466.768,-5066464.996,-5066854.544,-5065806.672,-5066585.44,-5066291.612,-5066562.992,-5066043.124,-5066299.944,-5066689.948,-5066399.84,-5066382.092,-5066204.288,-5066369.676,-5066896.764],instances/qap/tai50a.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-467390501.12,-467545346.222,-467288728.782,-467802829.068,-467717346.08,-467243674.89,-467610685.314,-467337679.862,-467415562.782,-467559029.612,-467412854.81,-467402743.936,-467518772.044,-467136135.048,-467639964.022,-467560807.376,-467394751.144,-467401464.972,-467300589.236,-467564926.858],instances/qap/tai50b.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-7418766.432,-7418488.732,-7419402.452,-7418025.828,-7418989.048,-7419802.18,-7419224.676,-7419392.776,-7418030.068,-7418539.504,-7419002.012,-7420705.916,-7418712.408,-7419605.708,-7419271.264,-7418385.552,-7419342.316,-7418956.34,-7418720.352,-7418656.88],instances/qap/tai60a.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
[[-626459959.128,-626270153.742,-626513620.73,-626366432.928,-626339322.22,-626151885.44,-626433597.702,-625703556.656,-626441215.324,-627087201.13,-626104448.34,-626241625.536,-626130212.162,-626293387.796,-626515869.772,-626256088.448,-626137651.846,-626261451.444,-625966560.878,-626185228.818],instances/qap/tai60b.dat.dat,experiments/transfer_qap/top_controllers/lipa50b_gen_0001,qap,500]
